Bike_id,Timestamp,Latitude,Longitude,Battery_level,Charging
a68e1748,1752665138668,37.774636355300906,-122.41921387519459,99.04258750587454,false
a68e1748,1752665139168,37.77577566849649,-122.41854608159399,97.77774424355137,false
a68e1748,1752665139668,37.77552918018174,-122.41952944571852,96.08027079002406,false
a68e1748,1752665140168,37.77481745780356,-122.41976478642125,95.28568321609548,false
a68e1748,1752665140668,37.77495492493418,-122.4191393315488,93.66145134195837,false
a68e1748,1752665141168,37.77526645663527,-122.4184295792709,92.1473830207968,false
a68e1748,1752665141668,37.77489963469586,-122.41851404357634,91.48216288825087,false
a68e1748,1752665142168,37.77397069095683,-122.41983754690541,89.86646386939775,false
a68e1748,1752665142668,37.77399744299877,-122.41980420792163,88.82211506958245,false
a68e1748,1752665143168,37.77584346368955,-122.41846587364292,88.15450967703593,false
a68e1748,1752665143668,37.77453439287149,-122.41943272797636,86.99666771606591,false
a68e1748,1752665144168,37.77501400606819,-122.41874390595623,86.49294290071185,false
a68e1748,1752665144668,37.774187286378776,-122.42002493899041,85.09682199704878,false
a68e1748,1752665145168,37.77459584356358,-122.41857655974313,83.86642379398002,false
a68e1748,1752665145668,37.77401502126338,-122.41871317852164,82.61978460845194,false
a68e1748,1752665146168,37.77501952216207,-122.41996191301669,90.46743854860695,true
a68e1748,1752665146668,37.7752731648665,-122.418606492565,89.10756762738927,false
a68e1748,1752665147168,37.77503815315709,-122.4199474920907,87.30444483308578,false
a68e1748,1752665147668,37.77396423681487,-122.41943641277265,85.33861131958842,false
a68e1748,1752665148168,37.77501632849088,-122.4191007486937,84.59249739061377,false
a68e1748,1752665148668,37.775008876810816,-122.41903643334545,82.71414976570469,false
a68e1748,1752665149168,37.77416083950339,-122.41848322931178,82.11028485843809,false
a68e1748,1752665149668,37.77440617014837,-122.42016733076117,80.49177084002628,false
a68e1748,1752665150168,37.775345257179936,-122.41974287104699,79.69416278691465,false
a68e1748,1752665150668,37.77553992257752,-122.419858265514,77.95012226749652,false
a68e1748,1752665151168,37.77503692762816,-122.41885693914227,76.09821167863981,false
a68e1748,1752665151668,37.77410760830108,-122.42032309359047,74.675743047805,false
a68e1748,1752665152168,37.7756209805332,-122.41882065857375,73.18816490620436,false
a68e1748,1752665152668,37.773930213846576,-122.41870770745274,72.5866213236957,false
a68e1748,1752665153168,37.77428515176835,-122.41897326332287,70.90650454223432,false
a68e1748,1752665153668,37.775604878358756,-122.42018077336577,78.41393927381823,true
a68e1748,1752665154168,37.7740429747617,-122.4199266603239,77.16942932641072,false
a68e1748,1752665154668,37.77476104993349,-122.41935811412513,76.32127146548508,false
a68e1748,1752665155168,37.774702623371,-122.41997204489364,75.0902898616698,false
a68e1748,1752665155668,37.77555097820143,-122.41855292377741,73.61058632192936,false
a68e1748,1752665156168,37.77444346719664,-122.41984651110268,72.63197706882629,false
a68e1748,1752665156668,37.77588426559303,-122.41870815192715,71.6483643427222,false
a68e1748,1752665157168,37.77415039212166,-122.41998842456616,69.70464891885848,false
a68e1748,1752665157668,37.775091090834486,-122.41930394220813,68.96000956412807,false
a68e1748,1752665158168,37.77442285552573,-122.41895463965493,67.12390641697452,false
a68e1748,1752665158668,37.77449785511919,-122.41951808169905,65.691459085105,false
a68e1748,1752665159168,37.77538961416276,-122.41959191798145,64.28385841616725,false
a68e1748,1752665159668,37.77587313513543,-122.4194191180758,62.629580441392115,false
a68e1748,1752665160168,37.775753961518085,-122.41853441079819,61.24798807434591,false
a68e1748,1752665160668,37.77494418927893,-122.41956755425176,60.48334544057074,false
a68e1748,1752665161168,37.7752504783168,-122.41845497685019,65.49932001773784,true
a68e1748,1752665161668,37.775098481871055,-122.41969237877692,64.62759955143747,false
a68e1748,1752665162168,37.77432538643469,-122.41899648438267,62.69114851432835,false
a68e1748,1752665162668,37.77493077324832,-122.42033633871556,61.87318720241741,false
a68e1748,1752665163168,37.77581724953464,-122.41855443188238,61.15748826597586,false
