Bike_id,Timestamp,Latitude,Longitude,Battery_level,Charging
8ee28e6a,1752665138668,37.7741626165833,-122.4195644506818,99.14599592544181,false
8ee28e6a,1752665139168,37.77474408090473,-122.41996646377947,97.22308484816999,false
8ee28e6a,1752665139668,37.77390256890001,-122.41992035757241,96.55570287679024,false
8ee28e6a,1752665140168,37.774305927311296,-122.4195624521247,94.83874039458692,false
8ee28e6a,1752665140668,37.77461794746526,-122.41877485114556,93.22240665998787,false
8ee28e6a,1752665141168,37.7743019009832,-122.4202120125366,91.36812658331887,false
8ee28e6a,1752665141668,37.774376002478206,-122.41924732463309,90.33773843811805,false
8ee28e6a,1752665142168,37.775446682295026,-122.4202773116924,88.92356827227724,false
8ee28e6a,1752665142668,37.775887042452524,-122.41973726935974,87.74464799134778,false
8ee28e6a,1752665143168,37.774342301834636,-122.41935353249184,85.96280129031828,false
8ee28e6a,1752665143668,37.77505211115706,-122.41983685005162,84.50316245272568,false
8ee28e6a,1752665144168,37.77540527285865,-122.41951800304597,82.61719879291431,false
8ee28e6a,1752665144668,37.77531308165123,-122.41958836886411,80.88390959747856,false
8ee28e6a,1752665145168,37.77399483186631,-122.42036494038157,79.9626223771753,false
8ee28e6a,1752665145668,37.77467544699239,-122.41843523753555,78.29301976045404,false
8ee28e6a,1752665146168,37.77463839789522,-122.41886906690708,86.32235715899603,true
8ee28e6a,1752665146668,37.775637434651046,-122.41987395110978,85.70980997347183,false
8ee28e6a,1752665147168,37.775659042271904,-122.41934393027913,84.36312441013942,false
8ee28e6a,1752665147668,37.7749345235907,-122.41853709274926,83.84364897055886,false
8ee28e6a,1752665148168,37.77573967077214,-122.41861017430853,81.91844256122539,false
8ee28e6a,1752665148668,37.77422537185216,-122.41990451275646,81.23374911386495,false
8ee28e6a,1752665149168,37.77438623556081,-122.41858869671275,79.91399451886898,false
8ee28e6a,1752665149668,37.77532682396732,-122.41909162882426,78.48627609042921,false
8ee28e6a,1752665150168,37.7746032190005,-122.41956477967793,76.50415303574044,false
8ee28e6a,1752665150668,37.77535308051359,-122.41851599827662,74.58527209521229,false
8ee28e6a,1752665151168,37.77396852177994,-122.41981896397031,73.55985631785545,false
8ee28e6a,1752665151668,37.77533597518643,-122.42010211592829,71.82440243239886,false
8ee28e6a,1752665152168,37.77422607613819,-122.41871990737526,70.95750719231593,false
8ee28e6a,1752665152668,37.77547218088762,-122.41912410024818,70.2213552135998,false
8ee28e6a,1752665153168,37.77436661782077,-122.4192184828441,69.03419320084848,false
8ee28e6a,1752665153668,37.774022284117066,-122.41903228361814,74.93906333121078,true
8ee28e6a,1752665154168,37.774627033091534,-122.42016805015318,73.7507471831146,false
8ee28e6a,1752665154668,37.77462855030438,-122.41868288439721,72.14681435661237,false
8ee28e6a,1752665155168,37.774328017677504,-122.42028127258791,70.33562809246197,false
8ee28e6a,1752665155668,37.77461203919445,-122.4189110576583,68.8513774661282,false
8ee28e6a,1752665156168,37.77393196036708,-122.42022922659282,67.68413807984093,false
8ee28e6a,1752665156668,37.77412621461988,-122.41995507611566,66.41056426621776,false
8ee28e6a,1752665157168,37.775303920532465,-122.4197273461565,64.69591651227489,false
8ee28e6a,1752665157668,37.773920833313596,-122.41974014936046,63.709925052170654,false
8ee28e6a,1752665158168,37.77452883511797,-122.42020593840365,61.78952309011265,false
8ee28e6a,1752665158668,37.774195952328185,-122.41961770911796,60.41313132436752,false
8ee28e6a,1752665159168,37.775150691831165,-122.4200025471428,58.69248917643594,false
8ee28e6a,1752665159668,37.774103432257455,-122.4197879707826,58.039395237910966,false
8ee28e6a,1752665160168,37.774179186366084,-122.41920384783046,56.687638204755956,false
8ee28e6a,1752665160668,37.774464903118954,-122.42013523861584,56.03139328398163,false
8ee28e6a,1752665161168,37.77472979593816,-122.41872379132798,65.19781492570327,true
8ee28e6a,1752665161668,37.77437122669779,-122.41873281667489,64.02015930941037,false
8ee28e6a,1752665162168,37.774680592718596,-122.42006547127188,63.251583340646604,false
8ee28e6a,1752665162668,37.77578038116374,-122.41991064802778,62.488017401427406,false
8ee28e6a,1752665163168,37.77575514114062,-122.41858595428167,60.681494718444554,false
