Bike_id,Timestamp,Latitude,Longitude,Battery_level,Charging
e2cfd9d3,1752665138668,37.774897310600174,-122.42005099783844,99.21616790336718,false
e2cfd9d3,1752665139168,37.77563853205652,-122.41945902548788,97.87208060595982,false
e2cfd9d3,1752665139668,37.77478572641856,-122.4192085758864,96.81134146428147,false
e2cfd9d3,1752665140168,37.77426831521838,-122.41964538599917,96.19868887925998,false
e2cfd9d3,1752665140668,37.77581707934422,-122.42004515440439,95.60378239734976,false
e2cfd9d3,1752665141168,37.77538189800692,-122.41940634499004,94.38813639058021,false
e2cfd9d3,1752665141668,37.77416313320525,-122.42008343173809,93.1667047179038,false
e2cfd9d3,1752665142168,37.7748058165681,-122.41909152419669,92.64652091678755,false
e2cfd9d3,1752665142668,37.77589736216632,-122.41922238171634,91.46765140658005,false
e2cfd9d3,1752665143168,37.77542024304746,-122.41881236527264,89.57801076424394,false
e2cfd9d3,1752665143668,37.77420017633331,-122.42039138673549,88.70597581524176,false
e2cfd9d3,1752665144168,37.774903723839124,-122.4188470012777,87.32391878494248,false
e2cfd9d3,1752665144668,37.774721962547986,-122.41970219166832,85.90359234136164,false
e2cfd9d3,1752665145168,37.77547442123643,-122.42005798772978,84.27493181958303,false
e2cfd9d3,1752665145668,37.774006279253136,-122.41855511043548,83.47363241196294,false
e2cfd9d3,1752665146168,37.77403707056672,-122.41959390862317,89.43267284532985,true
e2cfd9d3,1752665146668,37.77425545972806,-122.41937274425483,88.37167847748654,false
e2cfd9d3,1752665147168,37.774874558755975,-122.41870287579867,87.00548754598373,false
e2cfd9d3,1752665147668,37.774614950682896,-122.41850354122118,86.05809381773682,false
e2cfd9d3,1752665148168,37.774712485323874,-122.41953694137214,85.27592422992568,false
e2cfd9d3,1752665148668,37.77486537955726,-122.42031453806692,83.67386733243002,false
e2cfd9d3,1752665149168,37.775517977869235,-122.41840800412625,83.04251964434366,false
e2cfd9d3,1752665149668,37.773958051478395,-122.41974870031954,82.10767084072876,false
e2cfd9d3,1752665150168,37.77404470211469,-122.41904868707455,81.50123056853477,false
e2cfd9d3,1752665150668,37.774979296889846,-122.42015637009328,80.15487637774743,false
e2cfd9d3,1752665151168,37.77434599355015,-122.4192261251625,79.19042525754843,false
e2cfd9d3,1752665151668,37.77422008951042,-122.41850720300175,78.39849111733429,false
e2cfd9d3,1752665152168,37.77395079271474,-122.4197668370134,77.66945060746143,false
e2cfd9d3,1752665152668,37.77415340639973,-122.41886161033905,76.71231380848211,false
e2cfd9d3,1752665153168,37.77542750520816,-122.41930540644522,74.9278610232379,false
e2cfd9d3,1752665153668,37.77467220945173,-122.4186501583514,84.13641841295573,true
e2cfd9d3,1752665154168,37.7752276585249,-122.41935615734668,83.18479222176249,false
e2cfd9d3,1752665154668,37.77453181465834,-122.41969077189844,81.31969258415965,false
e2cfd9d3,1752665155168,37.77515256812913,-122.41968167456487,79.43134947903731,false
e2cfd9d3,1752665155668,37.775711143999764,-122.4185896371903,77.94744947330116,false
e2cfd9d3,1752665156168,37.77391147330258,-122.41902985683637,76.42561204270758,false
e2cfd9d3,1752665156668,37.77533002237613,-122.42001478491473,74.65283351137414,false
e2cfd9d3,1752665157168,37.77588175563488,-122.41880403594246,74.0253706891762,false
e2cfd9d3,1752665157668,37.77472660358663,-122.41883228507172,72.95192910779996,false
e2cfd9d3,1752665158168,37.77521903738387,-122.41908080422581,71.88735068167144,false
e2cfd9d3,1752665158668,37.77417879296842,-122.4195625166949,71.22375981847479,false
e2cfd9d3,1752665159168,37.77419584715803,-122.42033595316668,70.02302078107908,false
e2cfd9d3,1752665159668,37.773963314098424,-122.41968511518806,68.89262716094666,false
e2cfd9d3,1752665160168,37.774336404443424,-122.41992951287246,68.31389461849363,false
e2cfd9d3,1752665160668,37.77456388775081,-122.41982206306487,67.62868321030331,false
e2cfd9d3,1752665161168,37.77434404183158,-122.42003931974742,73.35498773663771,true
e2cfd9d3,1752665161668,37.775445888476675,-122.41964576442417,72.59534958473809,false
e2cfd9d3,1752665162168,37.774986145111455,-122.4197588972592,70.678091852508,false
e2cfd9d3,1752665162668,37.773902303321016,-122.41973992563385,69.88276930199653,false
e2cfd9d3,1752665163168,37.77499941123379,-122.41965269026531,68.71682434848752,false
