Bike_id,Timestamp,Latitude,Longitude,Battery_level,Charging
b607b431,1752665138668,37.77505193756363,-122.41986147559714,98.24497312393244,false
b607b431,1752665139168,37.775078291964896,-122.41935339376829,96.53570735810659,false
b607b431,1752665139668,37.77534980481893,-122.41913696088902,95.76583706422467,false
b607b431,1752665140168,37.774732263862546,-122.4184648737456,93.85156867512174,false
b607b431,1752665140668,37.77390849008465,-122.41850061761686,92.21698554506665,false
b607b431,1752665141168,37.775534786958694,-122.41866230902299,91.01328785833684,false
b607b431,1752665141668,37.77488445000052,-122.41905616182218,90.47741295287778,false
b607b431,1752665142168,37.77468442318913,-122.41927897885267,88.92915757352924,false
b607b431,1752665142668,37.77468341880084,-122.41917717833343,88.18752598776977,false
b607b431,1752665143168,37.77405583562156,-122.4189794321998,87.25109030848937,false
b607b431,1752665143668,37.775558350344944,-122.42026329076558,85.90614791262752,false
b607b431,1752665144168,37.77584298407464,-122.41953527375819,84.23337516538794,false
b607b431,1752665144668,37.77496073181602,-122.41945060991785,83.21989757247691,false
b607b431,1752665145168,37.775107895840485,-122.41980539752223,81.89940221752732,false
b607b431,1752665145668,37.77557504913291,-122.41924020692716,80.64450114519825,false
b607b431,1752665146168,37.77510201798282,-122.42008569707875,87.89641235259293,true
b607b431,1752665146668,37.774738394500694,-122.41842308716679,86.28054133910062,false
b607b431,1752665147168,37.77430011419559,-122.41869364783078,85.41011929784622,false
b607b431,1752665147668,37.77442696135072,-122.4187735018625,83.44778815756966,false
b607b431,1752665148168,37.775650903616146,-122.41972280364142,82.37775170147873,false
b607b431,1752665148668,37.775225388465685,-122.42017010096055,80.40457718833481,false
b607b431,1752665149168,37.77583519011509,-122.42036556496132,79.84063109974473,false
b607b431,1752665149668,37.77577429634444,-122.41952349481657,79.16735489997384,false
b607b431,1752665150168,37.775506087947704,-122.41894333069068,77.36451058041612,false
b607b431,1752665150668,37.77509244939477,-122.42029176453126,75.73903965811199,false
b607b431,1752665151168,37.775797659491445,-122.41925721128605,73.98898364394812,false
b607b431,1752665151668,37.77401413754545,-122.41892066846631,72.50691260282326,false
b607b431,1752665152168,37.77540392328583,-122.41979338399078,71.63134457966652,false
b607b431,1752665152668,37.77425574221955,-122.41844228721227,70.25729954187517,false
b607b431,1752665153168,37.775676541082824,-122.41941336771791,68.7419153827122,false
b607b431,1752665153668,37.77497547947216,-122.42023329276894,75.26439322226926,true
b607b431,1752665154168,37.77548893021682,-122.41970659165591,74.40411289714716,false
b607b431,1752665154668,37.774387310117,-122.41853873471523,73.05514177135649,false
b607b431,1752665155168,37.77551731176037,-122.41926618313605,71.8035523008321,false
b607b431,1752665155668,37.77474859523817,-122.41933275353054,70.42275571339371,false
b607b431,1752665156168,37.77504150082597,-122.41902056828033,69.24244579661082,false
b607b431,1752665156668,37.77588939652647,-122.4201356698124,67.31631412062714,false
b607b431,1752665157168,37.77470269527006,-122.42011697858787,65.75029326505633,false
b607b431,1752665157668,37.775560301251865,-122.4199791658887,64.13819466029295,false
b607b431,1752665158168,37.774452110324155,-122.41955829601186,63.235287683897894,false
b607b431,1752665158668,37.77396534447656,-122.41933714324885,61.40483857215407,false
b607b431,1752665159168,37.77573021852022,-122.41878879984635,59.532492998483455,false
b607b431,1752665159668,37.77521337396561,-122.41883502388212,57.5495034605256,false
b607b431,1752665160168,37.774840132865066,-122.41875779600602,56.10009380067274,false
b607b431,1752665160668,37.774844889167845,-122.41845333504006,54.43537492804035,false
b607b431,1752665161168,37.775336984886685,-122.41916934904921,60.13240709278486,true
b607b431,1752665161668,37.77401317407192,-122.4203307785527,58.92465460166131,false
b607b431,1752665162168,37.77397992891936,-122.41914271702002,58.39980846836808,false
b607b431,1752665162668,37.77447370795537,-122.41918409225995,57.11820978018355,false
b607b431,1752665163168,37.77457239042196,-122.41894564315204,55.84342889033955,false
